id,question,banglallama,gen_duration
63.1,একটি নতুন কাজের পরিবেশে কীভাবে আরও ভালভাবে সংরক্ষণ করা যায়?,একটি নতুন কাজের পরিবেশে আরও ভালভাবে সংরক্ষণ করার একটি উপায় হল সমস্ত ফাইলগুলি সংক্ষিপ্তকরণ করার জন্য স্ক্রিনশটগুলি এবং বক্সগুলির সাথে কাজগুলি সংক্ষিপ্তকরণের জন্য একটি সফ্টওয়ার ব্যবহার করা।,00h 00m 07s
63.2,একটি নতুন কাজের পরিবেশে কীভাবে আরও ভালভাবে সংরক্ষণ করা যায়?,একটি নতুন কাজের পরিবেশে সংরক্ষণের সেরা উপায়গুলির মধ্যে একটি হল একটি সংগঠিত এবং সংগঠিত কাজের পরিবেশ তৈরি করা যা আপনাকে সহজেই সবকিছু খুঁজে পেতে সহায়তা করে। এটি আপনাকে সময় বাঁচাতে এবং কাজগুলিকে সংগঠিতভাবে সংরক্ষণ করতে সাহায্য করবে। আপনার কাজগুলিকে সংগঠিতভাবে সংরক্ষণ করার জন্য একটি ফাইলসিস্টেম ব্যবহার করাও সাহায্য করতে পারে এবং সহজেই সমস্ত ফাইলগুলি খুঁজে পেতে সাহায্য করতে পারে।,00h 00m 15s
64.0,কৃত্রিম বুদ্ধিমত্তা প্রযুক্তির অগ্রগতি কি মানব সমাজকে হুমকি দেবে?,কৃত্রিম বুদ্ধিমত্তার বিকাশ সময়ের সাথে সাথে মানবসমাজকে হুমকির মধ্যে পরিণত হয়েছে কারণ এটি অসামঞ্জ� सপত্রিকায় মানবসম্পদের সম্ভাব্য ব্যবহারকে ব্যাপকভাবে প্রভাবিত করেছে।,00h 00m 06s
64.1,কৃত্রিম বুদ্ধিমত্তা প্রযুক্তির অগ্রগতি কি মানব সমাজকে হুমকি দেবে?,কৃত্রিম বুদ্ধিমত্তার উদ্ভাবনের সময় মানবসমাজের উপর একটি সামগ্রিক প্রভাব সম্পর্কে বিভিন্ন মতামত রয়েছে। কিছু বিশেষজ্ঞরা বিশ্বাস করেন যে এটি বিপজ্জনকভাবে পরিবর্তনশীল এবং মানবসমাজকে নেতিবাচকভাবে প্রভাবিত করবে কারণ এটি সৃজনশীলতাকে হ্রাস করবে এবং কর্মসংস্থানকে বাহক করবে। অন্যরা বিশ্বাস করেন যে এটি আমাদেরকে অসামঞ্জ� सপণ্যগুলি সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস্তকে সমস,00h 01m 11s
64.2,কৃত্রিম বুদ্ধিমত্তা প্রযুক্তির অগ্রগতি কি মানব সমাজকে হুমকি দেবে?,কৃত্রিম বুদ্ধিমত্তার বিকাশের সাথে সাথে কিছু লোক মনে করেন যে এটি মানব সমাজকে হুমকি দিতে পারে।,00h 00m 03s
65.0,উদ্বেগ পূর্ণ বিশ্বে জীবনের প্রতি ইতিবাচক এবং আশাবাদী মনোভাব কীভাবে বজায় রাখা যায়?,একটি উদ্বেগপূর্ণ বিশ্বে সমস্তকে সম্মানজনকভাবে নেওয়ার পাশাপাশি সমস্যাগুলি সমাধানের জন্য সক্রিয়ভাবে কাজ করার কারণে জীবনের প্রতি ইতিবাচক এবং আশাবাদী মনোভাব বজায় রাখার প্রধান উপায়গুলির মধ্যে একটি হল মনঃশান্তির ক346সেশন প্রয়োগ করা এবং সমস্যাগুলি সমাধানের জন্য একটি সময়সূচী সেট করার মত� सমধ্যে বাস্তবসম্মততার অনুভূতি বজায় রাখা।,00h 00m 14s
65.1,উদ্বেগ পূর্ণ বিশ্বে জীবনের প্রতি ইতিবাচক এবং আশাবাদী মনোভাব কীভাবে বজায় রাখা যায়?,উদ্বেগপূর্ণ বিশ্বে জীবনের প্রতি ইতিবাচক এবং আশাবাদী মনোভাব বজায় রাখার সবচেয়ে সহজ উপায়গুলির মধ্যে একটি হল প্রতিদিন সত্যিকারের উপহারগুলি অন্বেষণ করা যেমন সূর্যোদয় বা সূর্঳ের মত� सক্ষণবি� स্যক্তিত্বপূর্ণ অভিজ্ঞতাগুলির মতো যেমন প্রাকৃতিক বিস্ময়কর বিন্দুগুলিতে যাওয়ার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করার সময়গুলির সাথে যোগাযোগ করা�,00h 01m 11s
65.2,উদ্বেগ পূর্ণ বিশ্বে জীবনের প্রতি ইতিবাচক এবং আশাবাদী মনোভাব কীভাবে বজায় রাখা যায়?,উদ্বেগ পূর্ণ বিশ্বে জীবনের প্রতি ইতিবাচক এবং আশাবাদী মনোভাব বজায় রাখার কিছু উপায়ের মধ্যে রয়েছে নিজেকে সমর্থন করার জন্য সময়সূচীতে নিজেকে সময় দেওয়া এবং সতর্কতাবদ্ধভাবে সমস্যাগুলি সমাধানের চেষ্টা করার সময় মস্তিষ্ককে পরিবর্তনশীলতার ক্রিয়াকলাপগুলিতে অনুপ্রাণিত করার চেষ্টা করা।,00h 00m 12s
66.0,কিভাবে বাড়িতে ফ্রিইড রাইস বানাবেন?,"একটি সহজ উপায় বাড়িতে ফ্রিইড রাইস বানানো এখানে রয়েছে:

অবশ্যই, আমি আপনাকে একটি সহজ উপায় বাড়িতে ফ্রিইড রাইস বানানোর নির্দেশাবলী দিতে পারি। এখানে কিভাবে এটি করবেন সেই পদক্ষেপগুলি রয়েছে এবং সাথে সাথে ফ্রিইড রাইসের জন্য আপনাকে কী প্রয়োজন সেগুলি সম্পর্কেও কিছু উপাদান সম্পর্কে কথা বলবেন।

প্রথমত, আপনাকে ফ্রিইড রাইস প্রস্তুত করতে হবে। এটি সাধারণত কাপড়ের রাসায়নিক দিয়ে সজ্জিত একটি প্যাকেজে পাওয়া যায় এবং সাধারণত বাড়িতে রান্নার সময় ব্যবহার করার জন্য ব্যবহারকারীর পছন্দসই রঙ বেছে নেওয়ার জন্য একটি স্�ifier রয়েছে৷ এই রাসায়নিকগুলি ফ্রিইড রাইসকে সবুজ বা সবুজের মতো প্রাকৃতিকভাবে সবুজ করতে সাহায্য করে।

একবার আপনি ফ্রিইড রাসায়নিকগুলি সংগ্রহ করলে আপনাকে সেগুলি ব্যবহার করার সময় সবচেয়ে সহজ উপায়টি বেছে নিতে হবে। সবচেয়ে সাধারণ ফ্রিইড রাইস প্রস্তুতকারকরা একটি সহজ বাসন ব্যবহার করেন যেখানে রাসায়নিকগুলি একটি বাসনের সংস্পর্শে আসে এবং সেগুলি ফ্রিইড রাইসের মধ্যে মিশেছে এবং প্রক্রিয়াটি সম্পন্ন হয়েছে।

সবচেয়ে সহজ উপায়ের সাথে ফ্রিইড রাইস বানানোর পরের ধাপটি হল ফ্রিইড রাইসকে সাম�/G ফ্রিড রাইসে রান্না করতে হবে৷ এটি সাধারণত স্প্যাটুলার সাহায্যে করা হয় এবং সাধারণত স্প্যাটুলার সাথে সবুজ ফ্রিড রাসায়নিকগুলি সংযুক্ত থাকে। আপনি ফ্রিড রাসায়নিকগুলির সাথে সবুজ ফ্রিড রাইস সমন্বয় করে সামগ্রিকভাবে সবুজ রাইসের মতো সবুজ রাইসকে সামগ্রিকভাবে সবুজ করতে পারেন।

সামগ্রিকভাবে, একটি সহজ উপায়ে বাড়িতে ফ্রিইড রাইস বানানোর জন্য কিছু সহজ পদক্ষেপ এবং সংস্থানগুলির প্রয়োজন হয়। এটি সবচেয়ে সাধারণভাবে ব্যবহৃত উপায়গুলির মধ্যে একটি এবং আপনার বাড়িতে ফ্রিড রাইস বানানোর একটি সহজ উপায় হিসাবে বিবেচিত হতে পারে৷",00h 01m 03s
66.1,কিভাবে বাড়িতে ফ্রিইড রাইস বানাবেন?,একটি সহজ উপায় বাড়িতে ফ্রিইড রাইস বানানো হল স্যান্ডউইচের প্রস্তুতকারকদের সংক্ষিপ্তকরণকারী সংস্থার লবণাক্ত সবজি ব্যবহার করে। স্যান্ডউইচের প্রস্তুতকারকদের সংক্ষিপ্তকরণকারীদের লবণাক্ত সবজির সংস্থাগুলির মধ্যে সবচেয়ে সাশ্রয়ী মূল্যের হল মটরশুটি সংস্থাগুলির মধ্যে সবচেয়ে সাশ্রয়ী মূল্যের হল মটরশুটি।,00h 00m 13s
66.2,কিভাবে বাড়িতে ফ্রিইড রাইস বানাবেন?,একটি বাড়িতে ফ্রিইড রাইস বানানোর সহজবোধ্য উপায়গুলির মধ্যে একটি হল ফ্রিইড রাইস পাস্তার সাথে একটি সহজ এবং স্বাদ-sm পরিবেশ তৈরি করতে সবচেয়ে সাধারণ উপাদানগুলি ব্যবহার করা৷ এখানে একটি প্রস্তাবিত রেসিপি রয়েছে যা কোনও প্রয়োজনীয়তা ছাড়াই সহজেই বাড়িতে ত�)/পরিবেশিত হতে পারে এবং আপনাকে ফ্রিইড রাইস উপভোগ করতে সাহায্য করবে৷ এখানে একটি সহজ ফ্রিইড রাইস রেসিপি রয়েছে যা আপনি বাড়িতে তৈরি করতে পারেন৷ সবচেয়ে সহজ উপাদানগুলির মধ্যে একটি হল ফ্রিইড রাইস বানানোর জন্য একটি বড় কাপ সাদা রাইস পাস্তা ব্যবহার করা। আপনি আপনার পছন্দের অতিরিক্ত সব� सও যোগ করতে পারেন এবং আপনার ফ্রিইড রাইসের স্বাদকে পরিবর্তন করতে পারেন৷,00h 00m 24s
67.0,একটি রেফ্রিজারেটরে একটি বাঁধাকপি রাখার পদ্ধতিগুলি তালিকাভুক্ত করুন।,একটি রেফ্রিজারেটরে একটি বাঁধাকপি রাখার একটি উপায় হল একটি বাঁধাকপির মধ্যে বাদাম বা আ�}{ সঞ্চয়স্থানের সাথে পরিবেশনকারী বাদামের মতো কালো বা বাদামী বস্তুর মধ্যে সঞ্চয়স্থানের সাথে বাঁধাকপির মধ্যে সঞ্চয়স্থানটি লাগানোর পরে বাদামটি সঞ্চয়স্থানটিতে ফেলে দিন এবং বাদামটি সঞ্চয়স্থানটিতে ফেলে দিন। এটি বাদামটি সঞ্চয়স্থানে সংকুচিত করে এবং বাঁধাকপিটিকে বাঁধাকপিতে সংকুচিত করে একটি বাঁধাকপির মধ্যে সঞ্চয়স্থানটি বাঁধাকপির মধ্যে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে সঞ্চয়স্থানটিতে স�,00h 01m 11s
67.1,একটি রেফ্রিজারেটরে একটি বাঁধাকপি রাখার পদ্ধতিগুলি তালিকাভুক্ত করুন।,সবচেয়ে সাধারণ পদ্ধতি হল বাঁধাকপির কাঠের স্লসগুলির সাথে বাঁধাকপির কাঠের স্লসগুলিকে সাবধানে সংযুক্ত করা।,00h 00m 04s
67.2,একটি রেফ্রিজারেটরে একটি বাঁধাকপি রাখার পদ্ধতিগুলি তালিকাভুক্ত করুন।,রেফ্রিজারেটরে একটি বাঁধাকপি রাখার কিছু উপায়ের মধ্যে রয়েছে সাবলিমিটার সহ বড় বাঁধাকপির সাথে বাঁকানো বাঁধাকপি রাখা বা সাবলিমিটারগুলি বাদামী করার জন্য বাঁধাকপির উপরের অংশটি স্�ifier করা।,00h 00m 07s
68.0,কিভাবে তাড়াতাড়ি ঘুমিয়ে পড়া যায়?,আপনাকে তাড়াতাড়ি ঘুমিয়ে পড়তে সাহায্য করার জন্য এখানে কিছু টিপস রয়েছে:,00h 00m 03s
68.1,কিভাবে তাড়াতাড়ি ঘুমিয়ে পড়া যায়?,নাচতে যান বা বিভ্রান্তির মতো কিছু করেন যা আপনাকে উদাসীন করবে এবং আপনাকে স্পষ্টভাবে বলবে যে আপনাকে সেখানে রাখার প্রয়োজন হবে না যেখানে আপনাকে রাখতে হবে।,00h 00m 06s
68.2,কিভাবে তাড়াতাড়ি ঘুমিয়ে পড়া যায়?,"আপনি সময়মত ঘুমাতে সাহায্য করার জন্য বিভিন্ন কৌশলগত পদক্ষেপ অনুসরণ করতে পারেন যেমন বিশ্রামের পরিকল্পনা করার জন্য সময় নির্ধারণ করা, সপ্তাহের প্রথম কাজগুলির সাথে সময়সূচীতে সপ্তাহটির শেষের সময়সীমার সাথে সংযুক্ত করা এবং সপ্তাহান্তের সময়সূচীতে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করা। আপনি সপ্তাহান্তের সময়সীমার আগের দিনগুলি সম্পূর্ণভাবে সম্পন্ন করার চেষ্টা করতে পারেন এবং সপ্তাহান্তের সময়সীমার আগের দিনগুলিকে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে সংযুক্ত করে সপ্তাহান্তের সময়সীমার সাথে �",00h 01m 10s
69.0,কিভাবে ডিম দিয়ে প্যানকেক তৈরি করবেন?,ডিমগুলি সমানভাবে-sm প্যানকেককে সফলভাবে সম্পন্ন করতে সাহায্য করবেন যখন তারা সমানভাবে-sm প্যানকেককে সম্পন্ন করবেন এবং সবচেয়ে সম্পন্নতম প্যানকেকটি সবচেয়ে ভাল সাদা হয়ে যাবে।,00h 00m 07s
69.1,কিভাবে ডিম দিয়ে প্যানকেক তৈরি করবেন?,"একটি সহজ প্যানকেক রেসিপি বাস্তবায়নের জন্য নিম্নলিখিত পদক্ষেপগুলি অনুসরণ করুন:
    
    ১-sm বেকিং প্যানকেকস প্রস্তুত করতে একটি বড় বাটিতে মিশ্রণটি মিশ্রিত করুন।
    ২য় বড় মাপের একটি প্যানকেক গ্রিডে প্যানকেকগুলি গলাতে সময় নেওয়ার আগে মিশ্রণটি স্�ifier করুন।
    ৩য় প্যানকেকটি মিশ্রণের সাথে প্রসারিত হয়ে যায় এবং একটি স্�ifier করার পরে সাবধানে গরম পাউন্ডকেকের উপরে স্�ifier করুন।
    ৪য় প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্�ifier করুন।
    ৫য় প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ৬ষ্ঠ প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ৭ম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ৮ম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ৯ম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ১০ম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ১১তম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ১২তম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ১৩তম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখুন এবং স্প্রেডারের পিছনের অংশটি সাবধানে ময়লার উপরে স্প্রেড করুন।
    ১৪তম প্যানকেকটি মিশ্রণটি স্প্রেড করার সময় মাথায় মাথায় রাখ",00h 01m 10s
69.2,কিভাবে ডিম দিয়ে প্যানকেক তৈরি করবেন?,একটি প্যানকেকের জন্য ডিমের সমতলতার সাথে কাজটি সম্পাদনের একটি সহজ উপায় হল মাখনের সমান্তরালভাবে প্যানকেকটিতে ছড়িয়ে দেওয়ার আগে ডিমগুলি সমানভাবে-sm করার জন্য ডিমগুলিকে বাটিতে ভাঁ� appears করে দিন। একবার প্যানকেকটি সমানভাবে-sm হয়ে গেলে মাখনের সমান্তরালভাবে ব্রাশওয়েট করুন। একটি মাখনযুক্ত প্যানকেককে স্যান্ডউইচের সাথে সার্প্রাইজ সহ সবসময় আকর্ষণীয় করে তোলে।,00h 00m 14s
70.0,কিভাবে চাঁদে অবতরণ করবেন?,"অবশ্যই, আমি সাহায্য করতে পারি। আপনি কি বিস্তারি�-best প্রদান করতে পারেন যাতে আমি সঠিকভাবে প্রস্তাবিত উত্তরটি নিয়ে কাজ করতে পারি?",00h 00m 04s
70.1,কিভাবে চাঁদে অবতরণ করবেন?,একটি স্পেসশিপ একটি চাঁদে অবতরণের জন্য সবচেয়ে ভালো উপায় কারণ এটি এ�Resourcesরকেটের চেয়ে বেশি ক্রিয়াকলাপকে সমর্থন করতে পারে এবং পরিবহনকারীকে বায়ুমণ্ডলের বাইরের অবস্থায় রাখতে পারে।,00h 00m 07s
70.2,কিভাবে চাঁদে অবতরণ করবেন?,"অবশ্যই, চাঁদে অবতরণ করার সবচেয়ে সহজবোধ্য উপায়গুলির মধ্যে একটি হল স্পেসক্রাফ্টের মধ্যে একটি প্রবাহমূলক লংটাইটার ব্যবহার করে অবতরণ করা। একটি লংটাইটার হল একটি স্থলপথ যা একটি স্পেসক্রাফ্টের মধ্যে অবতরণকারী মহাকর্ষীয় বস্তুকে নেভিগেট করতে সহায়তা করে। স্পেসক্রাফ্টগুলি প্রায়শই স্থলপথগুলির সাথে মাইলস্টোনগুলির মতো সংযোগকারী পথগুলিতে অবতরণ করে যাতে অবতরণকারী বস্তুটি সফলভাবে স্পেসক্রাফ্টকে অবতরণকারী অবস্থানে পৌঁছে দিতে পারে। একটি লংটাইটারের বিন্যাসটি সফলভাবে অবতরণকারী বস্তুর অবস্থানকে সমর্থন করার জন্য বেশ কয়েকটি স্পেসক্রাফ্টের সময়কালকে সমর্থন করে যদি অবতরণকারী বস্তুটি সময়মতো স্পেসক্রাফ্টকে অবতরণকারী অবস্থানে পৌঁছে দেয় না।",00h 00m 27s
71.0,"অনুগ্রহ করে আলোচনা করুন, কম্পিউটারে কি আবেগ থাকতে পারে?",কম্পিউটারগুলিতে আবেগ থাকতে পারে কারণ তারা প্রোগ্রামিংয়ের মাধ্যমে যেকোনো প্রক্রিয়াকরণ সম্পাদন করতে পারে এবং পারস্পরিকভাবে সংযোগকারী প্রোগ্রামগুলির মাধ্যমে সময়ের সাথে সাথে মানসিকভাবে বদলে যায় বলে মনে হয়।,00h 00m 08s
71.1,"অনুগ্রহ করে আলোচনা করুন, কম্পিউটারে কি আবেগ থাকতে পারে?","একটি কম্পিউটারে বিভিন্ন ধরনের আবেগ থাকতে পারে। যদিও কম্পিউটারগুলি স্বচ্ছতার অভাবের সাথে পরিচয় করিয়ে দেয় এবং কম্পিউটারের বিপদগুলি সম্পর্কে সচেতনতা বাড়ছে এবং কম্পিউটারগুলির সম্মতি সম্পর্কে সচেতনতাও বাড়ছে, কিছু লোক এখনও তাদের কম্পিউটারগুলিতে আবেগপ্রবণতাকে অবাক করে বলে মনে করেন বা কম্পিউটারগুলি প্রকৃতপক্ষে অসহায়তার সময় সহানুভূতিশীল এবং সমর্থনকারী হতে পারে এমন বিভিন্ন প্রমাণের উপর ভিত্তি করে যে কম্পিউটারগুলির মধ্যে আবেগপ্রবণতার অস্তিত্ব রয়েছে।",00h 00m 19s
71.2,"অনুগ্রহ করে আলোচনা করুন, কম্পিউটারে কি আবেগ থাকতে পারে?",কম্পিউটারগুলিতে কম্পিউটারের সম্পর্কে আবেগপ্রবণতার প্রবর্তনের বিষয়ে সমালোচকদের মধ্যে বিতর্কগুলি উদ্ভব হয়েছে যে কম্পিউটারগুলি আসলে মানবস্বাস্থ্যের পক্ষে ক্ষতিকারক বলে মনে করেন।,00h 00m 06s
